TRX_USD_VALUE,EU_CUST_NAME,TRX_NUMBER,OTM_DATE,SALES_CHANNEL_CODE,TRX_SOURCE_TYPE,TRX_ORIG_CODE,WEB_ORDER_ID,OFFER_TYPE,DEAL_ID,TERM,REMAINING_TERM,CONTRACT_START_DATE,CONTRACT_END_DATE,SC_SPLIT_PERCENT,SUBROLE_NAME,SALESREP,SEGMENT1
3566.88,MARUNOUCHI INFRASTRUCTURE INC,87193373,05/12/2020 00:00:00,NULL,MANUAL,XAAS,87193373,WEBEX,47668297,12,12,3/25/2020,NULL,1,Teams,JPN_SMALL_KANTO_SHARED,JPN_COM_GEO_TEAM02_PL
166.44,CPC CORPORATION TAIWAN PETROCHEMICAL BUSINESS DIV,87194247,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87194247,WEBEX,47687877,12,12,5/13/2020,NULL,1,Account Manager,yuanwang,PL_PS_TW_HEALTHCARE_TM
4296.13,JDE PROPERTY PTY LTD,87188446,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87188446,VIPTELA,19150943,36,36,NULL,NULL,1,Teams,OBS STOCK WW,ORANGE_MS_WW
3005.38,RIB Spain S.A.,1300162138,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162138,WEBEX,1200237096,1,12,5/3/2020,NULL,1,Account Manager,joaqlope,SPAIN_COMM_GNN_CENTRAL
12591.60,OFFICE DES NATIONS UNIES ONU,87194273,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87194273,WEBEX,47655469,12,12,5/14/2020,NULL,1,Account Manager,uvandenb,T1_SWITZERLAND_UN
422.52,ILK INTERNET GMBH RECHNERKOMMUNIKATION IM INTERNET,87194718,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87194718,UMBRELLA,47665380,12,12,5/16/2020,NULL,1,Teams,TEAM_SMALL_DEU_SWEST_AM1,GER_SWEST_CLNN_NN
1001.79,COM MOTUS PARTNERGESELLSCHAFT,1300162220,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162220,WEBEX,1200236869,1,1,5/13/2020,NULL,1,Teams,TEAM_SMALL_DEU_NORTH_AM1,GER_NORTH_CLNN_NN
42337.81,AUSSIE BROADBAND PTY LTD,87193979,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87193979,Calabrio_SolutionsPlus,20620609,36,36,NULL,NULL,1,Teams,VS-ANZ-SP-VSAM-3,AU_SP_EMERGING_VSAM
13824.00,HERON FOOD GROUP LTD,87184512,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87184512,UMBRELLA,47559678,12,12,NULL,NULL,1,Account Manager,jamewalk,UK_COM_TAM_NORTH_MM_3
9518.39,COMMERZBANK AG,87194572,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87194572,VIPTELA,20917160,36,36,NULL,NULL,1,Account Manager,jzinngra,SA-COMMERZBANK-GER
3591.00,CAMPUS NICOLAS DE CONDORCET-AUBERVILLIERS,87195943,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87195943,WEBEX,47577481,12,12,NULL,NULL,1,Teams,SHARED_IDF_LOCAL_TEAM,FR_PS_PUB_FIN_BDF_2
309.60,MILLI REASURANS T.A.S.,87196115,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87196115,WEBEX,47687928,12,12,5/13/2020,NULL,1,Account Manager,nozcevik,CA-HALKBANK-TR
-58644.34,PURDUE UNIVERSITY,1300162428,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162428,WEBEX,1200237392,8,4,1/25/2020,NULL,1,Account Manager,jefroger,SLED-IN-MI SELECT REG-L6
1738.08,HANNAH TECHNOLOGIES LLC,87187056,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87187056,TROPO,47655442,36,36,5/14/2020,NULL,1,Teams,USC-SB-NN MIDATLANTIC,SBU_NN MIDATLANTIC
2419.80,IFM INSTITUT FUER MANAGEMENTBERATUNG GMBH,87195161,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87195161,WEBEX,47676402,12,12,NULL,NULL,1,Teams,TEAM_SMALL_DEU_EAST_AM1,GER_EAST_CLNN_NN
375.72,Yoga Center S.L.,1300162406,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162406,WEBEX,1200237416,12,12,5/5/2020,NULL,1,Account Manager,joaqlope,SPAIN_COMM_GNN_CENTRAL
10730.16,ASML TECHNOLOGY TAIWAN LTD,87196207,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87196207,VIPTELA,NULL,36,36,NULL,NULL,1,Unallocated,SYSAGE,TW_POS CLAIMS TEAM
5322.00,NSPA COMPANY NATO,87195196,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87195196,WEBEX,47456795,12,12,5/14/2020,NULL,1,Account Manager,corbeste,TA_NATO_BELUX
20312.04,EMBOTELLADORAS NOVAMEX SA DE CV,87196638,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87196638,UMBRELLA,47057886,12,12,5/14/2020,NULL,1,Account Manager,sandorti,SBU_PSR_MEX_NORTH_PSR1
290.28,CHURCH OF CHRIST,1300162432,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162432,WEBEX,1200237050,12,12,5/13/2020,NULL,1,Teams,USC-SB-NN SILICON VALLEY,SBU_NN SILICON VALLEY
10698.00,Callahan & Associates,1300162436,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162436,WEBEX,1200236978,6,12,12/25/2019,NULL,1,Teams,USC-SB-NN MIDATLANTIC,SBU_NN MIDATLANTIC
-7589.04,Callahan & Associates,1300162436,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162436,WEBEX,1200236978,6,12,6/25/2019,NULL,1,Teams,USC-SB-NN MIDATLANTIC,SBU_NN MIDATLANTIC
-156.83,PROMONTORY MORTGAGE PATH,50000271593652,05/13/2020 00:00:00,NULL,MANUAL,XAAS,50000271593652,WEBEX,40965008,5,1,11/4/2019,NULL,1,Teams,USC-SB-NN NYC METRO DOWNTOWN,SBU_NN NYC METRO DOWNTOWN
-1764.00,The Bigelow Company,1300162437,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162437,WEBEX,1200234920,1,12,9/28/2019,NULL,1,Teams,USC-SB-NN GREATER NE,SBU_NN GREATER NE
348.00,TASK ADVISORY LLP,87194111,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87194111,WEBEX,NULL,12,12,5/14/2020,NULL,1,Account Manager,dhapraja,SBU_IND_WEST2_GU_PL
6386.40,APPLIED THIN FILM PRODUCTS,87190651,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87190651,WEBEX,47671070,12,12,5/13/2020,NULL,1,Teams,USC-SB-NN SILICON VALLEY,SBU_NN SILICON VALLEY
0.00,HERZOG CONTRACTING CORP.,87196002,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87196002,WEBEX,47670102,60,60,5/7/2020,NULL,1,Account Manager,danbrow2,HIGH PLAINS COM SELECT
5560.44,SUPPORTABILITY ENGINEERING LTD,1300162409,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162409,WEBEX,1200237422,12,12,5/14/2020,NULL,1,Teams,TEAM_SMALL_EAW_SOUTH,CC_GBR_NON_NAMED_SOUTH
2352.00,Samsung Electronics France,87196572,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87196572,WEBEX,47685555,12,12,4/26/2020,NULL,1,Teams,SAMS_FRANCE_TM,SAMSUNG29
1908.00,SHELL UK LTD,87196580,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87196580,WEBEX,47542242,12,12,NULL,NULL,1,Teams,IN_CGEM_GLL_SHELL_GB,SHEL26
2544.00,"FORTIN CONSULTING, INC",1300162442,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162442,WEBEX,1200236422,12,12,5/13/2020,NULL,1,Teams,USC-SB-NN MINNESOTA ND,SBU_NN MINNESOTA ND
3312.00,INDUSTRIAS FERROTODO LTDA,87168286,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87168286,UMBRELLA,20839734,12,12,5/13/2020,NULL,1,Account Manager,nortegaa,SBU_PSR_CANSAC_BOL_PRS1
2412.29,MIDAMERICAN ENERGY COMPANY,87197930,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87197930,WEBEX,47692838,60,60,4/29/2020,NULL,1,Account Manager,chwiese,ECA_14-53
-1620.00,"OTGx, INC",1300162464,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162464,WEBEX,1200236373,10,12,3/27/2019,NULL,1,Teams,USC-SB-NN NYC METRO UPTOWN,SBU_NN NYC METRO UPTOWN
1458.72,LIBERTY UTILITIES CANADA CORPORATION,87197865,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87197865,WEBEX,47692584,12,12,8/30/2019,NULL,1,Account Manager,mlanchon,GREATER NE COM SELECT
2160.00,DIGITAL REALTY TRUST,87197759,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87197759,IOS-XR,47672930,36,36,NULL,NULL,1,Teams,GLL_G_DELL_US_TM,ESA_12-44
387.00,CHURCH OF CHRIST VIRGINIA BEACH,1300162471,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162471,WEBEX,1200237034,1,1,5/13/2020,NULL,1,Teams,USC-SB-NN MIDATLANTIC,SBU_NN MIDATLANTIC
4518.31,THE HUMPHREY GROUP,1300162476,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162476,WEBEX,1200236986,1,1,5/13/2020,NULL,1,Teams,TEAM_SMALL_WEST II_SBSM,SBU_CAN_WEST II_SBSM2
385.92,HIRE POINT STAFFING SOLUTIONS,87198049,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87198049,TROPO,47655649,12,12,5/13/2020,NULL,1,Teams,USC-SB-NN NYC METRO UPTOWN,SBU_NN NYC METRO UPTOWN
243.84,KUZBASSHLEB LLC,87197884,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87197884,WEBEX,21009796,12,12,5/14/2020,NULL,1,Teams,CC RU TEAM SIB,RUSSIA-PL-NON-NAMED-SIB
7009.20,K&L GATES LLP,87198052,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87198052,WEBEX,47676045,12,12,5/13/2020,NULL,1,Account Manager,knellis,PA SELECT MAJOR
30022.14,DEERE & COMPANY,87196187,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87196187,CISCO_INTERSIGHT,47545502,16,9,11/11/2019,NULL,1,Account Manager,stahand,ECAA9
11077.20,COK CREDIT UNION,87198262,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87198262,VIPTELA,NULL,36,36,NULL,NULL,1,Unallocated,Tech Data,US Distribution L6
1170.00,CALIFORNIA SKIN INSTITUTE,87193121,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87193121,Duo Standard,47570871,12,12,5/14/2020,NULL,1,Teams,USC-SB-NN SILICON VALLEY,SBU_NN SILICON VALLEY
25971.11,DECKER TRUCK LINE INC,87197990,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87197990,WEBEX,47390065,36,36,NULL,NULL,1,Teams,VS-US-COM-CNTRL-G-VSAM-60,HIGH PLAINS COM MIDSIZE
235404.00,MONROE COMMUNITY COLLEGE,87196918,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87196918,WEBEX,45617119,36,36,5/15/2020,NULL,1,Teams,VS-US-PS-SLED-EAST-VSAM-91,SLED-Emp State Reg-L6
3180.00,HILLTOP COMMUNITY RESOURCES,1300162503,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162503,WEBEX,1200237058,1,1,5/14/2020,NULL,1,Teams,USC-SB-NN ROCKIES,SBU_NN ROCKIES
0.00,ALL RISKS LTD,87198409,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87198409,WEBEX,47694102,12,8,1/22/2020,NULL,1,Teams,VS-US-COM-EAST-G-VSAM-03,ATL SHORE COM MIDSIZE
386.60,"NIPPON KAYAKU CO., LTD",1300162504,05/13/2020 00:00:00,NULL,MANUAL,XAAS,1300162504,WEBEX,1200230104,12,12,3/26/2020,NULL,1,Teams,JPN_COM_EAST_ISOBE_SHARED,JPN_COM_KANTO_TS_MF1_TEAM
325.16,GASODUCTO DE AGUAPRIETA S DE RL DE CV,87196961,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87196961,WEBEX,47544024,13,3,7/1/2019,NULL,1,Teams,VS-MX-ENT-S-VSAM-04,MX-ENT-L-MFG II
2760.16,MICARE LTD,87198524,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87198524,WEBEX,47696804,12,12,5/14/2020,NULL,1,Teams,SBU_AU_VIC_TER1,AU_COM_VIC_PL_S_TM
1388.40,"ANSHIN DIAL CO.,LTD.",87198817,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87198817,WEBEX,47674131,12,12,NULL,NULL,1,Account Manager,nogoto,JP_ENT_FSI_MJ_MSAD
138.84,SAITAMA TOYOTA JIDOSHA KK,87199653,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87199653,WEBEX,47668277,12,12,5/15/2020,NULL,1,Teams,JPN_SMALL_KANTO_SHARED,JPN_COM2_GEO_TEAM03_PL
-8477.32,MORAY & AGNEW,87200553,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87200553,WEBEX,47684292,17,16,9/23/2018,NULL,1,Teams,SBU_AU_NSW_TER1,AU_COM_NSW_PL_S_TM
22054.62,TIANJIN TAKEDA PHARMACEUTICALS  COMPANY LTD,87196116,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87196116,VIPTELA,19079677,60,60,NULL,NULL,1,Teams,OBS STOCK WW,ORANGE_MS_WW
1527.24,MUSASHI ENGINEERING INC,87200689,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87200689,WEBEX,47689283,12,12,NULL,NULL,1,Teams,JPN_SMALL_KANTO_SHARED,JPN_COM_GEO_TEAM02_PL
144.00,HEMCHANDRACHARYA NORTH GUJARAT UNIVERSITY,87195787,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87195787,WEBEX,NULL,12,12,5/15/2020,NULL,1,Account Manager,dhapraja,SBU_IND_WEST2_GU_PL
298.56,TECHE DRUGS INC,87192525,05/13/2020 00:00:00,NULL,MANUAL,XAAS,87192525,TROPO,47690448,12,12,NULL,NULL,1,Teams,USC-SB-NN MID SOUTH,SBU_NN MID SOUTH
-2585.60,QUALIS HEALTH,86587484,05/14/2020 00:00:00,NULL,MANUAL,XAAS,86587484,WEBEX,NULL,12,NULL,2/1/2020,NULL,1,Account Manager,cadamson,NORTHWEST COM SELECT
-1.76,RESULTS MARKETING & TRAINING LTD,1300097637,05/14/2020 00:00:00,NULL,MANUAL,XAAS,1300097637,WEBEX,1200151244,1,NULL,10/8/2019,NULL,1,Teams,TEAM_SMALL_EAW_LONDON,CC_GBR_NON_NAMED_SOUTH_2
3654.00,MITSUI FUDOSAN COMPANY LTD,87200683,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87200683,DNA_Spaces,47661764,60,60,NULL,NULL,1,Account Manager,aokuda,JP_ENT_DS_MJ_MITSUIFDS
19837.20,COMUNE DI TORINO,87199312,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87199312,WEBEX,20936070,12,12,NULL,NULL,1,Account Manager,aparenti,LOCAL_GVT_4_ITA
138.84,"SHUKOSHA CO.,LTD.",87198122,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87198122,WEBEX,47694848,12,12,5/15/2020,NULL,1,Teams,JPN_SMALL_KYUSH_SHARED,JPN_COM_WEST_SMB_KS_TEAM
37099.92,RATP DEVELOPPEMENT,87189894,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87189894,APPDYNAMICS,21010786,12,12,NULL,NULL,1,Teams,SHARED_TRANSPORT_TEAM,FR_PS_RATP
7113.60,INTERNATIONAL GOLDEN GROUP,87200520,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87200520,WEBEX,42336245,36,36,NULL,NULL,1,Teams,VS-ARE-CMD-VSAM-3,CMD_ARE_VSAM_3
22248.00,CITIC PACIFIC LTD,87194264,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87194264,UMBRELLA,47580851,36,36,NULL,NULL,1,Account Manager,xiaosyan,CSL_GC_HK_PRIVATE_AM2
1573.92,BANK MANDIRI,87199806,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87199806,CISCO_INTERSIGHT,42686055,12,12,NULL,NULL,1,Account Manager,debsanto,ID_BANKING_MANDIRI_TM
278.64,GENERAL PRESIDENCY OF SCHOLARLY RESEARCH AND IFTA,87183761,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87183761,WEBEX,47625865,12,12,NULL,NULL,1,Teams,VS-KSA-CMD-VSAM-3,CB_SAU_CENTRAL_VSAM3
432.00,OROSOFT SOLUTIONS PRIVATE LTD,87201801,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87201801,WEBEX,42688370,12,12,NULL,NULL,1,Teams,SBU_IND_WEST1_MUM_TEAM,SBU_IND_WEST1_MUM_PL
917.40,YES BANK,87201627,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87201627,WEBEX,42698666,12,12,5/15/2020,NULL,1,Teams,VS-IN-ENT-BFSI-PVT-VSAM05,IN_ENT_MJ_BFSI_PVT_W_H2
2469.58,SPARKBIO SRL,1300162771,05/14/2020 00:00:00,NULL,MANUAL,XAAS,1300162771,WEBEX,1200233498,12,12,5/14/2020,NULL,1,Account Manager,gzulian,ITALY-PL-CLM-CS4
10079.64,Altifiber AS,87202091,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87202091,IOS-XR,47703937,36,36,NULL,NULL,1,Teams,VS-DK-SP-VSAM-3,ALTIBOX_OTHER_1
144.00,OST ELECTRONICS PVT LTD,87202044,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87202044,WEBEX,NULL,12,12,5/14/2020,NULL,1,Teams,SBU_IND_NORTH_TBH,SBU_IND_NORTH2_CH_PL
-1884.72,IBERIABANK,50000271599405,05/14/2020 00:00:00,NULL,MANUAL,XAAS,50000271599405,WEBEX,25397877,12,12,5/9/2020,NULL,1,Account Manager,tmedine,GULF STATES MAJOR
0.00,CITY OF PHOENIX ITS,87202578,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87202578,WEBEX,47669514,12,12,NULL,NULL,1,Account Manager,dhemming,SLED-Southwest ST Stra-L6
5700.00,HENRY L STIMSON CENTER,1300162768,05/14/2020 00:00:00,NULL,MANUAL,XAAS,1300162768,WEBEX,1200236985,12,12,5/15/2020,NULL,1,Teams,USC-SB-NN MIDATLANTIC,SBU_NN MIDATLANTIC
-990.42,COMMAND FINANCIAL PRESS CORPORATION,50000291598320,05/14/2020 00:00:00,NULL,MANUAL,XAAS,50000291598320,WEBEX,47336259,12,12,5/3/2020,NULL,1,Teams,VS-US-COM-EAST-G-VSAM-18,NYC MET DOWN COM MIDSIZE
31080.00,HOSPICE OF THE VALLEY,87202555,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87202555,Duo Standard,45383312,12,12,5/16/2020,NULL,1,Teams,VS-US-COM-WEST-G-VSAM-22,SOUTH WEST COM MIDSIZE
277.92,RENEWABLE WATER RESOURCES DEPA,87202733,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87202733,WEBEX,47628004,12,12,5/25/2019,NULL,1,Teams,VS-US-COM-SOUTH-G-VSAM-03,CAROLINAS COM MIDSIZE
0.00,WOMBLE CARLYLE,87202737,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87202737,WEBEX,47692022,36,31,12/23/2019,NULL,1,Account Manager,dapicket,CSL_CAROLINAS SELECT
212.88,CITY OF ST LOUIS,87203498,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87203498,WEBEX,47592449,12,12,4/23/2020,NULL,1,Account Manager,paukilgo,SLED-Heartland Pr-L6
1140.00,MAUMELLE CENTER ON THE LAKE,1300162789,05/14/2020 00:00:00,NULL,MANUAL,XAAS,1300162789,WEBEX,1200233729,12,12,5/14/2020,NULL,1,Teams,VS-US-PS-SLED-ESML-VSAM-29,SLED-Gulf St SM TERR L6
0.00,THE UNIVERSITY OF TEXAS AT DALLAS.. - GPL,1300162790,05/14/2020 00:00:00,NULL,MANUAL,XAAS,1300162790,WEBEX,1200236380,9,6,2/3/2020,NULL,1,Teams,NTX TEAM,SLED-North Texas Str-L6
309.60,PHARMATIS,87203895,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87203895,WEBEX,47696876,12,12,NULL,NULL,1,Teams,FR-COM-NORD-CLNN-TAM-1,FRANCE_COMM_CLNN_NORD_1
15400.80,US LEGAL SUPPORT INC,87202760,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87202760,WEBEX,47536972,12,12,5/14/2020,NULL,1,Account Manager,pafontan,SOUTH TEXAS COM SELECT
2352.00,CITY OF PHOENIX ITS,87202669,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87202669,WEBEX,47669514,12,12,5/14/2020,NULL,1,Account Manager,dhemming,SLED-Southwest ST Stra-L6
210.01,THE AMERICAN KENNEL CLUB,10000001089168,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089168,NULL,NULL,1,1,5/12/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
45000.00,UNIVERSITY OF CALIFORNIA SANTA BARBARA UCSB,10000001090376,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001090376,NULL,NULL,12,12,5/1/2020,NULL,1,Teams,VS-US-PS-SLED-WEST-VSAM-46,SLED-LA Metro St-L6
1440.00,STANDARD PRESS INC,10000001090052,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001090052,NULL,NULL,1,1,5/13/2020,NULL,1,Teams,USC-SB-NN GA TN,SBU_NN GA TN
109.24,IQ SOLUTIONS LLC,10000001090482,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001090482,NULL,NULL,1,1,5/7/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
802.56,RECORD DIGITAL LTD,10000001090112,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001090112,NULL,NULL,12,12,5/13/2020,NULL,1,Unallocated,G2C Adjustment Agent,EMEA-ACQUISITIONS
120.01,LUX RESEARCH INC,10000001089832,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089832,NULL,NULL,1,1,5/9/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
69120.00,PSC INDUSTRIAL OUTSOURCING LP,10000001089758,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089758,NULL,NULL,12,12,5/31/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
2170.07,AFR IX,87203914,05/14/2020 00:00:00,NULL,MANUAL,XAAS,87203914,WEBEX,47689972,60,58,3/28/2020,NULL,1,Account Manager,xpochcru,SPAIN_MM_CL_EAST
180.00,HOLIDAY EXTRAS LTD,10000001089681,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089681,NULL,NULL,1,1,5/11/2020,NULL,1,Unallocated,G2C Adjustment Agent,EMEA-ACQUISITIONS
900.00,WASHINGTON FEDERAL BANK NATIONAL ASSOCIATION,10000001090023,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001090023,NULL,NULL,0,0,5/11/2020,NULL,1,Account Manager,dienng,CSL_NORTHWEST SELECT
4194.28,NORTH POINT BANCSHARES INC,10000001089962,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089962,NULL,NULL,10,10,5/8/2020,NULL,1,Teams,USC-SB-NN GREAT LAKES,SBU_NN GREAT LAKES
60.01,ALMEX,10000001090540,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001090540,NULL,NULL,1,1,5/11/2020,NULL,1,Unallocated,G2C Adjustment Agent,MX_MISC_DUO_COM
8100.00,CRUISE AUTOMATION,10000001089875,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089875,NULL,NULL,12,12,4/26/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
480.01,HEADLANDS TECHNOLOGIES,10000001090089,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001090089,NULL,NULL,1,1,5/10/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
300.00,360INSIGHTS,10000001090244,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001090244,NULL,NULL,1,1,5/10/2020,NULL,1,Unallocated,G2C Adjustment Agent,CA_MISC_DUO_COM
360.00,Saint Johns Program,10000001090555,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001090555,NULL,NULL,0,0,5/12/2020,NULL,1,Teams,USC-SB-NN NORTHERN CA,SBU_NN NORTHERN CAL
2212.64,OPTOS PLC,10000001089197,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089197,NULL,NULL,10,10,5/7/2020,NULL,1,Teams,TEAM_SMALL_SCOT_1,SMALL_SCT_1
30.00,Provider Network Services,10000001089795,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089795,NULL,NULL,1,1,5/9/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
60.01,BRACEABILITYCOM,10000001089672,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089672,NULL,NULL,1,1,5/9/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
900.01,DTUDYCOM,10000001089941,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089941,NULL,NULL,1,1,5/10/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
360.00,HOULIHAN'S RESTAURANT INC.,10000001089590,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089590,NULL,NULL,1,1,5/13/2020,NULL,1,Unallocated,G2C Adjustment Agent,GES_MISC_DUO
120.08,STREAMING LTD,10000001089850,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089850,NULL,NULL,12,12,5/7/2020,NULL,1,Unallocated,G2C Adjustment Agent,EMEA-ACQUISITIONS
30.00,SAN ELIJO JOINT POWERS AUTHORITY,10000001089195,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089195,NULL,NULL,1,1,5/8/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
20.01,VEGASOUL FUND,10000001089368,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089368,NULL,NULL,1,1,5/11/2020,NULL,1,Unallocated,G2C Adjustment Agent,HK_MISC_DUO_COM
295.08,BDO LLP,10000001090374,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001090374,NULL,NULL,12,12,5/9/2020,NULL,1,Teams,TEAM_SMALL_EAW_LONDON,CC_GBR_NON_NAMED_SOUTH_2
1440.04,BELLEVUE PRO SPORTS CLUB PODIATRY,10000001089309,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089309,NULL,NULL,12,12,5/12/2020,NULL,1,Unallocated,G2C Adjustment Agent,GES_MISC_DUO
60.01,MILLIMAN INC,10000001090493,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001090493,NULL,NULL,1,1,5/10/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
300.01,HARRY W GORST COMPANY INC,10000001089961,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089961,NULL,NULL,1,1,5/9/2020,NULL,1,Unallocated,G2C Adjustment Agent,US_MISC_DUO_COM
360.01,SF HANDELS-UND BESITZGES MBH,10000001089560,05/14/2020 00:00:00,NULL,MANUAL,XAAS,10000001089560,NULL,NULL,1,1,5/11/2020,NULL,1,Teams,TEAM_SMALL_DEU_SWEST_AM1,GER_SWEST_CLNN_NN
